Date,T5YIE,T10YIE,T5YIFR,Response 
2/7/2003,-0.01234567901,0.01,0.01869158879,-0.0008107012566
2/8/2003,0.01875,0.01,0.004587155963,-0.01631913455
2/9/2003,0.006134969325,0.01,0.01369863014,-0.007423374281
2/10/2003,0.01219512195,0,-0.009009009009,0.003141135019
2/11/2003,-0.02409638554,0,0.01818181818,0.004777026094
2/12/2003,-0.01234567901,-0.02,-0.02678571429,-0.03058700671
2/13/2003,-0.025,-0.01,0.009174311927,0.01077250177
2/14/2003,0.03846153846,0.02,0.009090909091,-0.01402327864
2/15/2003,0,0,0,-0.006314891196
2/16/2003,0.006172839506,-0.02,-0.03153153153,-0.002461855552
2/17/2003,-0.003067484663,0,0.002325581395,-0.008379487474
2/18/2003,0.003076923077,0,-0.002320185615,-0.005787874403
2/19/2003,-0.006134969325,0,0.004651162791,0.01717362829
2/20/2003,0.04320987654,0.03,0.01388888889,0.008012591215
2/21/2003,0.02366863905,0.02,0.009132420091,-0.002555003549
2/22/2003,0.01445086705,0.01,-0.002262443439,0.006147715953
2/23/2003,0.0113960114,0,-0.009070294785,-0.003847133037
2/24/2003,0.002816901408,0.01,0.006864988558,0.01590231435
2/25/2003,-0.005617977528,-0.01,-0.01363636364,-0.01649196366
2/26/2003,-0.01694915254,-0.02,-0.01382488479,0.007105300554
2/27/2003,0.01724137931,0,-0.01401869159,-0.02511641033
2/28/2003,-0.01129943503,0,0.009478672986,0.01302648719
3/1/2003,-0.005714285714,-0.01,-0.009389671362,0.001428775539
3/2/2003,-0.008620689655,-0.02,-0.02132701422,0.006163504066
3/3/2003,0.002898550725,0.01,0.01210653753,-0.01009614021
3/4/2003,-0.005780346821,-0.02,-0.02392344498,0.01489757914
3/5/2003,-0.02325581395,0,0.01960784314,-0.001976005646
3/6/2003,0.02976190476,0.03,0.02403846154,0.007636826474
3/7/2003,0.005780346821,-0.01,-0.0234741784,-0.01543859649
3/8/2003,-0.005747126437,0,0,0.00233784747
3/9/2003,0.005780346821,0,0,-0.01245840089
3/10/2003,-0.01149425287,-0.01,0,0.02091074052
3/11/2003,0.02325581395,0.01,0,-0.0107208351
3/12/2003,0.01704545455,0,-0.01442307692,-0.0139740482
3/13/2003,0.04469273743,0.05,0.0487804878,-0.03297180043
3/14/2003,-0.1604278075,-0.09,-0.02790697674,0.005981755645
3/15/2003,0.03184713376,0.01,-0.01435406699,-0.0001189237402
3/16/2003,0.01851851852,0,-0.0145631068,-0.001248847789
3/17/2003,0.01212121212,0.01,0,0.001964928995
3/18/2003,-0.02395209581,-0.01,0,0.003862724707
3/19/2003,-0.0245398773,0,0.0197044335,-0.004143850821
3/20/2003,0.05031446541,-0.01,-0.05797101449,-0.01248328132
3/21/2003,0.01796407186,0.01,-0.005128205128,-0.0186606471
3/22/2003,-0.01176470588,-0.01,0,0.01012114706
3/23/2003,-0.01785714286,-0.01,0.005154639175,-0.001821770153
3/24/2003,0.006060606061,0,-0.005128205128,0.002737642586
3/25/2003,-0.01204819277,0,0.01030927835,-0.00333687244
3/26/2003,0.006097560976,0.01,0.005102040816,0.005174250495
3/27/2003,0.03636363636,0.02,0.01015228426,-0.003028009084
3/28/2003,0.005847953216,-0.01,-0.02512562814,0.007896735004
3/29/2003,-0.02034883721,-0.01,0.002577319588,0.002531264125
3/30/2003,-0.0237388724,0,0.01542416452,-0.002404640957
3/31/2003,0.003039513678,-0.01,-0.01265822785,0.01675253849
4/1/2003,-0.006060606061,0.01,0.02564102564,-0.007408504964
4/2/2003,0.01219512195,0.01,0,-0.01492760113
4/3/2003,-0.01204819277,-0.01,-0.01,-0.01424458251
4/4/2003,-0.006097560976,-0.01,-0.005050505051,0.0009223674097
4/5/2003,-0.006134969325,0.01,0.0152284264,-0.002641683305
4/6/2003,-0.01851851852,-0.01,0,0.0008007638055
4/7/2003,0.01257861635,0.01,0.015,-0.005847053393
4/8/2003,-0.0248447205,-0.03,-0.02955665025,-0.000928648816
4/9/2003,-0.0127388535,0.02,0.04060913706,0.01270333075
4/10/2003,0.05806451613,-0.01,-0.05365853659,-0.0009178522258
4/11/2003,-0.01219512195,-0.01,-0.01030927835,0.004593477262
4/12/2003,0.01234567901,0.01,0.015625,-0.005730833714
4/13/2003,0,0.01,0.01538461538,0.0003679063065
4/14/2003,0.01219512195,0.01,0,-0.004413252015
4/15/2003,-0.02409638554,-0.01,0,0.0003078343851
4/16/2003,-0.02469135802,-0.02,-0.0202020202,0.004616094784
4/17/2003,0,0,0,0.002144279369
4/18/2003,0,0,0,-0.003668042182
4/19/2003,-0.006329113924,-0.01,-0.005154639175,0.01294677098
4/20/2003,-0.01910828025,0,0.0103626943,0.004421964443
4/21/2003,0.01948051948,0,-0.01025641026,0.005789584778
4/22/2003,-0.03821656051,-0.01,0.0207253886,-0.00179883076
4/23/2003,0.01986754967,0.01,0.005076142132,-0.005105871753
4/24/2003,-0.05194805195,-0.03,-0.0101010101,0.009660377358
4/25/2003,0,0.01,0.02040816327,-0.003587980266
4/26/2003,0.006849315068,0.01,0.01,0.004861215304
4/27/2003,0.003401360544,0,0.002475247525,0.004359900857
4/28/2003,0.003389830508,0.01,0.007407407407,-0.007373710344
4/29/2003,-0.006756756757,-0.01,-0.01470588235,0.001198142879
4/30/2003,-0.01360544218,-0.01,0,0.01286462229
5/1/2003,-0.1034482759,0.01,0.09452736318,0.009452075026
5/2/2003,0.03076923077,0,-0.01818181818,-0.002340892465
5/3/2003,0.05970149254,-0.01,-0.0462962963,0.003812875788
5/4/2003,0.02816901408,-0.02,-0.05825242718,0.004032140248
5/5/2003,0.02739726027,0.02,0.01030927835,-0.004015947385
5/6/2003,-0.05333333333,-0.03,-0.02040816327,0.005843681519
5/7/2003,-0.02816901408,0.02,0.05208333333,-0.00639070443
5/8/2003,-0.02898550725,0,0.0198019802,0.01929542465
5/9/2003,0.0447761194,-0.01,-0.03883495146,-0.0002868205937
5/10/2003,-0.01071428571,0,0.002525252525,0.004590446134
5/11/2003,-0.003610108303,0,0.002518891688,0.001884906469
5/12/2003,-0.007246376812,0,0,0.001254240187
5/13/2003,0.01459854015,0.01,0,-0.003985765125
5/14/2003,-0.05035971223,-0.02,0.005025125628,0.007431756467
5/15/2003,0.05303030303,0.01,-0.025,-0.001418640942
5/16/2003,-0.05755395683,-0.03,-0.01025641026,0.007955675522
5/17/2003,0.01145038168,0,-0.01295336788,0.02181818182
5/18/2003,0.01509433962,0.01,0.005249343832,0.008331264311
5/19/2003,-0.003717472119,-0.01,-0.0182767624,0.002024568411
5/20/2003,0.007462686567,0.02,0.03723404255,0.004641638225
5/21/2003,-0.007407407407,0.01,0.01538461538,0.009783938035
5/22/2003,-0.02985074627,-0.02,-0.0101010101,-0.01211142511
5/23/2003,0.007692307692,-0.01,-0.01530612245,0.004631521591
5/24/2003,0,0,0,-0.003416949153
5/25/2003,-0.04580152672,-0.01,0.0207253886,0.001197311491
5/26/2003,-0.008,0,0.005076142132,0.006577338081
5/27/2003,0.008064516129,0,-0.005050505051,-0.01107060888
5/28/2003,-0.016,0,0.01015228426,-0.003276450512
5/29/2003,0,-0.02,-0.03015075377,0.01150527325
5/30/2003,0.0243902439,0.01,0.00518134715,-0.01299932295
5/31/2003,0.0119047619,0,-0.007731958763,0.002101797229
6/1/2003,-0.003921568627,-0.01,-0.007792207792,-0.0002738105669
6/2/2003,0.0157480315,0.01,0,0.002010320008
6/3/2003,-0.03100775194,-0.01,0,-0.0016400164
6/4/2003,0,-0.01,-0.01047120419,-0.01086926762
6/5/2003,0.048,0.01,-0.01058201058,0.02067648361
6/6/2003,0.01526717557,0.01,0.01069518717,-0.01355932203
6/7/2003,-0.003759398496,0,0.002645502646,-0.009127147766
6/8/2003,-0.007547169811,-0.01,-0.005277044855,-0.008489859335
6/9/2003,0.003802281369,0.01,0.007957559682,0.01253602709
6/10/2003,-0.007575757576,-0.01,-0.01578947368,-0.02680668785
6/11/2003,0.03816793893,0,-0.02673796791,0.009938946472
6/12/2003,-0.02941176471,0.01,0.04395604396,-0.006185856882
6/13/2003,0.03787878788,0.01,-0.01578947368,0.009053614373
6/14/2003,-0.007299270073,-0.01,-0.01069518717,0.003757184915
6/15/2003,-0.007352941176,-0.02,-0.02162162162,0.004413531104
6/16/2003,0,0.01,0.01104972376,-0.001168061852
6/17/2003,0,-0.01,-0.0218579235,0.01169427816
6/18/2003,0.007407407407,0.01,0.005586592179,-0.01651300399
6/19/2003,0.02205882353,0.02,0.01666666667,0.01119350777
6/20/2003,0,0.01,0.0218579235,-0.01098657811
6/21/2003,-0.01079136691,-0.01,-0.002673796791,-0.01173540769
6/22/2003,-0.007272727273,-0.01,-0.005361930295,-0.009739910415
6/23/2003,-0.003663003663,0,0.00269541779,0.009303894827
6/24/2003,0.007352941176,0,-0.005376344086,-0.01756373938
6/25/2003,0.05839416058,0.04,0.02162162162,0.001730103806
6/26/2003,0.01379310345,0.02,0.02116402116,-0.009355210132
6/27/2003,0.006802721088,-0.01,-0.02590673575,0.003196280692
6/28/2003,-0.01013513514,-0.01,-0.01329787234,0.006835626358
6/29/2003,-0.01023890785,-0.01,-0.01347708895,0.004027502086
6/30/2003,0,0,0,-0.007478295751
7/1/2003,0,0,0,0.01255773672
7/2/2003,-0.01379310345,-0.02,-0.03278688525,0.002138275125
7/3/2003,0.006993006993,-0.01,-0.02824858757,-0.0009957325747
7/4/2003,0,0,0,-0.000854335754
7/5/2003,0,0.01,0.02325581395,-0.008550662676
7/6/2003,-0.01041666667,0.01,0.02556818182,-0.003277274687
7/7/2003,0.01052631579,-0.01,-0.02493074792,0.004441752473
7/8/2003,-0.02083333333,0.02,0.05113636364,-0.01091170136
7/9/2003,0.03546099291,0.06,0.08108108108,0.0002903178981
7/10/2003,-0.006849315068,0.02,0.035,0.002612102743
7/11/2003,-0.02068965517,0.01,0.03381642512,-0.0007236937328
7/12/2003,0.0176056338,0.01,0.007009345794,-0.001361529548
7/13/2003,0.03806228374,0.03,0.02088167053,-0.0004061149305
7/14/2003,-0.02,-0.02,-0.01363636364,0.007864418584
7/15/2003,0.04081632653,0.03,0.02764976959,-0.01482867838
7/16/2003,0.01960784314,0.01,-0.004484304933,0.004091772614
7/17/2003,0.00641025641,0.02,0.03153153153,0.003492941348
7/18/2003,0.05095541401,0.02,-0.008733624454,0.007251631617
7/19/2003,-0.006060606061,0.01,0.01321585903,0.01030957523
7/20/2003,-0.01829268293,0.01,0.02173913043,0.009634295813
7/21/2003,0.01242236025,0,-0.008510638298,-0.006945032608
7/22/2003,-0.0245398773,0,0.01716738197,-0.002842928216
7/23/2003,0.05031446541,0.02,-0.008438818565,0.02537419815
7/24/2003,0,0,0.008510638298,0.005560962046
7/25/2003,0.05389221557,0.03,0.01265822785,0.003041614821
7/26/2003,-0.01136363636,-0.01,-0.008333333333,-0.003308063405
7/27/2003,-0.01724137931,-0.01,-0.004201680672,-0.004038168995
7/28/2003,0.005847953216,0,-0.004219409283,0.01405204254
7/29/2003,-0.01162790698,0,0.008474576271,-0.009037381898
7/30/2003,0.01764705882,-0.01,-0.02941176471,-0.01519966837
7/31/2003,0.01156069364,0.03,0.04329004329,-0.00561245966
8/1/2003,0,-0.02,-0.03319502075,-0.02314096233
8/2/2003,-0.008571428571,-0.01,-0.00643776824,0.01328903654
8/3/2003,0,0,0,-0.0008553100499
8/4/2003,-0.008645533141,-0.01,-0.006479481641,-0.002853474105
8/5/2003,0.01744186047,0.01,0.01304347826,0.007440263271
8/6/2003,-0.01714285714,-0.03,-0.03862660944,-0.000852151683
8/7/2003,0.03488372093,0.02,0,0.003127221038
8/8/2003,-0.02247191011,0,0.008928571429,0.01105285532
8/9/2003,0.02298850575,0.02,0.01327433628,0.004961457603
8/10/2003,0.01966292135,0.02,0.01965065502,0.007307821042
8/11/2003,0.002754820937,0,-0.006423982869,0.001965996566
8/12/2003,-0.005494505495,0,0.01293103448,-0.009396158629
8/13/2003,0.03867403315,0.04,0.04680851064,0.01185660483
8/14/2003,0.005319148936,0,-0.00406504065,0.008960573477
8/15/2003,0.01587301587,0.01,0.004081632653,-0.006011750239
8/16/2003,-0.01041666667,-0.01,-0.00406504065,-0.001319587629
8/17/2003,-0.01315789474,-0.01,-0.01020408163,-0.002862884356
8/18/2003,0.002666666667,0,0.00618556701,-0.01071142644
8/19/2003,-0.005319148936,-0.01,-0.01229508197,0.01032510116
8/20/2003,0.03743315508,0.02,0.01244813278,0.01160060765
8/21/2003,0.0618556701,0.02,-0.008196721311,-0.01501706485
8/22/2003,-0.004854368932,-0.01,-0.01239669421,0.006098406098
8/23/2003,-0.00487804878,0,0.004184100418,0.003967488635
8/24/2003,-0.004901960784,0,0.004166666667,0.004884876094
8/25/2003,0,0,0,-0.01343638201
8/26/2003,0,0,0,0.008858131488
8/27/2003,-0.009852216749,-0.02,-0.02489626556,0.02222527096
8/28/2003,-0.01492537313,-0.02,-0.02978723404,-0.007784190042
8/29/2003,0.005050505051,0.01,0.02192982456,0.01596104423
8/30/2003,0,0,0,-0.005964585275
8/31/2003,0.005025125628,0.01,0.01287553648,0.001982266749
9/1/2003,0.0075,0,0.002118644068,0.00401015907
9/2/2003,-0.007444168734,0,-0.002114164905,-0.00958594062
9/3/2003,0.015,0.01,0.004237288136,0.00510821347
9/4/2003,-0.009852216749,0,0.008438818565,-0.0013374348
9/5/2003,-0.01990049751,-0.01,0,0.01071380742
9/6/2003,-0.007614213198,0,0.002092050209,0.001219027428
9/7/2003,-0.007672634271,0,-0.002087682672,0.003599692967
9/8/2003,0,0,0.004184100418,-0.01033837065
9/9/2003,0,0,-0.008333333333,0.01972018654
9/10/2003,-0.0206185567,-0.03,-0.03361344538,-0.005749379328
9/11/2003,0.01052631579,0.01,0.01739130435,-0.000788539887
9/12/2003,-0.02083333333,-0.02,-0.01709401709,-0.01288964882
9/13/2003,-0.002659574468,0,0.00652173913,0.001705529647
9/14/2003,-0.02133333333,-0.01,-0.008639308855,-0.0020218681
9/15/2003,0.01907356948,0.02,0.01525054466,-0.002879001946
9/16/2003,-0.03743315508,-0.03,-0.03004291845,-0.002138751504
9/17/2003,-0.01666666667,-0.01,-0.01327433628,0.009377093101
9/18/2003,0.01129943503,0,0,-0.001061712011
9/19/2003,0.01117318436,0,-0.01793721973,0.01461405606
9/20/2003,0.008287292818,0.01,0.01598173516,0.00505434071
9/21/2003,0.008219178082,0.01,0.01573033708,0.004690187086
9/22/2003,0,0,0,0.00394211318
9/23/2003,0,0,0,-0.006070782743
9/24/2003,0.01086956522,-0.01,-0.02654867257,0.01065627031
9/25/2003,0.02688172043,0.01,-0.004545454545,-0.00900090009
9/26/2003,0,0,0,-0.0116776956
9/27/2003,0,0,0.004566210046,0.007509518183
9/28/2003,-0.01308900524,-0.01,-0.006818181818,-0.001303067421
9/29/2003,0.01326259947,0.01,0.0114416476,-0.002505153832
9/30/2003,-0.02617801047,-0.02,-0.02262443439,0.008109875736
10/1/2003,-0.01075268817,0,0,-0.00155702608
10/2/2003,-0.005434782609,0.01,0.02314814815,-0.004938271605
10/3/2003,0.03278688525,0.01,0,-0.03473945409
10/4/2003,-0.005291005291,0,0.009049773756,0.01585712353
10/5/2003,0.005319148936,0.01,0.01793721973,-0.006819210996
10/6/2003,-0.01058201058,-0.01,-0.008810572687,0.0002682043717
10/7/2003,0.02139037433,0.02,0.01777777778,0.00938463601
10/8/2003,-0.01047120419,0,0,-0.003187674326
10/9/2003,0.01587301587,0.01,0.01310043668,-0.01385742838
10/10/2003,0.02604166667,0.01,0.004310344828,0.008107012566
10/11/2003,0,0,0,0.0004288969307
10/12/2003,0.0152284264,0.02,0.02145922747,0.000857426114
10/13/2003,0.005,0.01,0.01260504202,0.003266136589
10/14/2003,-0.004975124378,-0.01,-0.01244813278,0.001334222815
10/15/2003,0.01,0.02,0.02521008403,-0.006129247169
10/16/2003,0.0297029703,0.01,0,-0.003485721947
10/17/2003,-0.004807692308,0,0.01229508197,0
10/18/2003,-0.002415458937,0,0.006072874494,0.01345351809
10/19/2003,-0.007263922518,0,0.002012072435,0.006690561529
10/20/2003,0.00487804878,0,0.004016064257,-0.01534931561
10/21/2003,-0.009708737864,-0.01,-0.008,0.01982054373
10/22/2003,-0.03431372549,-0.02,-0.004032258065,0.01339461589
10/23/2003,0.02030456853,0.04,0.05668016194,-0.004146689128
10/24/2003,-0.009950248756,0,0.0153256705,0.0111906311
10/25/2003,0.007537688442,0,0.001886792453,-0.006511388496
10/26/2003,0.002493765586,0,-0.001883239171,-0.000362675509
10/27/2003,0.004975124378,0,0.003773584906,0.005364361978
10/28/2003,-0.009900990099,-0.01,-0.007518796992,-0.01314602397
10/29/2003,0.015,0,-0.003787878788,0.009533759958
10/30/2003,0.009852216749,0.03,0.03802281369,-0.007632600259
10/31/2003,0.00487804878,0,0.003663003663,0.001825055403
11/1/2003,0.002427184466,0.01,0.009124087591,-0.008275862069
11/2/2003,0,0,0,-0.001889416643
11/3/2003,0.002421307506,0.01,0.00904159132,-0.009727882214
11/4/2003,-0.004830917874,-0.01,-0.01792114695,0.007699455728
11/5/2003,-0.02427184466,-0.02,-0.01094890511,0.004742458174
11/6/2003,0.004975124378,0,0.0036900369,-0.003671168218
11/7/2003,0.01485148515,0,-0.003676470588,0.008158968285
11/8/2003,0.009756097561,0,0,0.008197363269
11/9/2003,0.009661835749,0,0,0.007612833061
11/10/2003,0,0,0,-0.00817207617
11/11/2003,-0.006379585327,-0.01,-0.0049200492,0.005182018396
11/12/2003,0.006420545746,0.01,0.004944375773,0.01572367573
11/13/2003,-0.01913875598,-0.02,-0.0147601476,0.00152264941
11/14/2003,-0.01463414634,0,0.003745318352,0.007348283289
11/15/2003,0,0,0.003731343284,-0.005382970696
11/16/2003,-0.00495049505,0,0,-0.0001011608204
11/17/2003,0.004975124378,0,0.003717472119,-0.01092647394
11/18/2003,-0.009900990099,-0.01,-0.007407407407,0.01969057665
11/19/2003,0,0,-0.007462686567,-0.009278996865
11/20/2003,-0.045,-0.04,-0.03383458647,-0.001518795089
11/21/2003,0.005235602094,-0.01,-0.01945525292,0.004056280897
11/22/2003,0.015625,0,-0.003968253968,-0.005236712536
11/23/2003,0.01794871795,0.01,0.005976095618,0.0004061161086
11/24/2003,-0.002518891688,-0.01,-0.009900990099,-0.006738790671
11/25/2003,0.005050505051,0.01,0.02,-0.0005875140492
11/26/2003,0.01005025126,0.01,0.007843137255,0.01380191693
11/27/2003,0.002487562189,0,0.005836575875,-0.003529560066
11/28/2003,0.002481389578,0,0.00580270793,0.0073371284
11/29/2003,0.00495049505,0,0,0.006479969861
11/30/2003,0.007389162562,0,0.001923076923,0.003743168717
12/1/2003,-0.002444987775,0,-0.001919385797,0.00004972279542
12/2/2003,0.004901960784,0,0.003846153846,0.002486016159
12/3/2003,0.00487804878,0,-0.003831417625,0.003719776813
12/4/2003,0.004854368932,0,0.003846153846,-0.004941321804
12/5/2003,-0.0193236715,-0.01,-0.007662835249,0.008938547486
12/6/2003,0.007389162562,0,0.001930501931,-0.001082810385
12/7/2003,0.01466992665,0,-0.007707129094,0.001083984134
12/8/2003,-0.007228915663,0,0.009708737864,0.0009843730774
12/9/2003,0.0145631068,0,-0.01923076923,0.0036877689
12/10/2003,0,0,0.007843137255,-0.00685854256
12/11/2003,0.00956937799,0.02,0.0233463035,-0.001233197682
12/12/2003,-0.004739336493,-0.01,-0.01140684411,0.00963081862
12/13/2003,-0.004761904762,-0.01,-0.01538461538,-0.0004402592638
12/14/2003,-0.01913875598,-0.02,-0.0234375,0.002838476032
12/15/2003,0.01463414634,0.01,0.008,-0.000195202889
12/16/2003,-0.02884615385,-0.02,-0.01587301587,-0.006101281269
12/17/2003,-0.009900990099,-0.01,-0.008064516129,0.01301411909
12/18/2003,-0.015,0,0.00406504065,-0.004363107502
12/19/2003,0.005076142132,-0.01,-0.02024291498,-0.00340839927
12/20/2003,0,0,0,0.003029192622
12/21/2003,0.01515151515,0.01,0.00826446281,0.001071628632
12/22/2003,-0.01492537313,-0.01,-0.008196721311,-0.002384254191
12/23/2003,0.0303030303,0.02,0.01652892562,0.001707108889
12/24/2003,-0.01470588235,0,0.00406504065,0.003164942179
12/25/2003,0,0,-0.004048582996,0.002184200946
12/26/2003,0,0,-0.00406504065,-0.001695120475
12/27/2003,0.002487562189,0,0.00612244898,0.004963007884
12/28/2003,0.004962779156,0.01,0.01622718053,0.001399965242
12/29/2003,-0.002469135802,-0.01,-0.00998003992,-0.0007134661923
12/30/2003,0.00495049505,0.01,0.02016129032,0.004028173091
12/31/2003,0,0,-0.00790513834,-0.001921921922
1/1/2004,0.01231527094,0.01,0.009960159363,0.0009628114093
1/2/2004,0.01216545012,0.01,0.009861932939,0
1/3/2004,0.002403846154,0.01,0.009765625,0.009137910304
1/4/2004,-0.007194244604,0,0.00580270793,0.003826998689
1/5/2004,0.009661835749,0.01,0.003846153846,0.005683005109
1/6/2004,-0.01913875598,-0.01,-0.007662835249,-0.003068570754
1/7/2004,0,0,0.007722007722,-0.004261868119
1/8/2004,-0.02926829268,-0.02,-0.0153256705,0.007918202354
1/9/2004,-0.03015075377,-0.03,-0.0233463035,0.005897895631
1/10/2004,0,0,0,-0.006140062855
1/11/2004,0.00518134715,0,-0.003984063745,-0.007079445538
1/12/2004,-0.005154639175,0,0.004,0.008765050076
1/13/2004,0.0103626943,0,-0.00796812749,-0.0007067970315
1/14/2004,-0.02051282051,-0.03,-0.03212851406,-0.009902157256
1/15/2004,0.02617801047,0,-0.01244813278,-0.02636028099
1/16/2004,0.02551020408,0.02,0.01260504202,-0.005209352377
1/17/2004,0,0,0,0.006161032575
1/18/2004,0.01492537313,0.01,0.01244813278,0.0002296850871
1/19/2004,0.004901960784,0,0.004098360656,-0.00513008428
1/20/2004,-0.00487804878,0,-0.004081632653,0.01375076734
1/21/2004,0.009803921569,0.01,0.008196721311,-0.005571030641
1/22/2004,-0.01941747573,-0.01,-0.008130081301,-0.002922908294
1/23/2004,0.01485148515,0.02,0.02049180328,-0.003102479541
1/24/2004,0.00243902439,0,-0.002008032129,0.0008723779651
1/25/2004,0.009732360097,0,-0.008048289738,-0.004896728006
1/26/2004,-0.007228915663,0,0.006085192698,-0.005870542964
1/27/2004,0.0145631068,0,-0.01209677419,0.01559212969
1/28/2004,0.01913875598,0.01,0.008163265306,0
1/29/2004,0.009389671362,0,0,-0.02680638479
1/30/2004,0.004651162791,0,-0.004048582996,0.007762614248
1/31/2004,0.01388888889,0.01,0,-0.00581438688
2/1/2004,0.006849315068,0,-0.002032520325,-0.001199670091
2/2/2004,0.006802721088,0,0.002036659878,-0.003202962741
2/3/2004,-0.01351351351,-0.01,-0.00406504065,0.00326346178
2/4/2004,0.004566210046,0,0.004081632653,0.002752408357
2/5/2004,0.009090909091,0.01,0.008130081301,-0.009482220836
2/6/2004,-0.02252252252,-0.01,0.004032258065,0.0161229374
2/7/2004,-0.002304147465,0,0.002008032129,0.003867608776
2/8/2004,0,0,0.004008016032,0.007359660171
2/9/2004,-0.002309468822,0,-0.001996007984,-0.002794871166
2/10/2004,0.00462962963,0,0.004,-0.00098340504
2/11/2004,-0.009216589862,-0.02,-0.02390438247,0.01181247693
2/12/2004,0.009302325581,0.01,0.01632653061,0.001702541651
2/13/2004,-0.004608294931,-0.01,-0.01204819277,-0.004127716402
2/14/2004,0,0,0,0.004583688894
2/15/2004,0.009259259259,0,-0.0162601626,-0.0009077008956
2/16/2004,0.002293577982,0,-0.002066115702,-0.00001457527644
2/17/2004,-0.002288329519,0,0.002070393375,0.009474067776
2/18/2004,0.004587155963,0,-0.004132231405,-0.01106966671
2/19/2004,0.004566210046,0,-0.01244813278,-0.002360384475
2/20/2004,0.01818181818,0.01,0,-0.03031855212
2/21/2004,-0.002232142857,0,-0.006302521008,0.009221481575
2/22/2004,-0.002237136465,0,-0.002114164905,-0.007442375179
2/23/2004,0,0,-0.004237288136,0.001054666901
2/24/2004,0,0,0.008510638298,0.01304402358
2/25/2004,0.004484304933,0,0.004219409283,-0.01931410177
2/26/2004,0.02232142857,0.02,0.02100840336,-0.00252493372
2/27/2004,0.03930131004,0.01,-0.02057613169,0.002784457664
2/28/2004,0.004201680672,0.01,0.02521008403,-0.001817493374
2/29/2004,0.008368200837,0.02,0.02868852459,-0.001011557039
3/1/2004,-0.004149377593,0,-0.003984063745,0.01144216895
3/2/2004,0.008333333333,0.01,0.008,-0.01626830184
3/3/2004,0,0,0.007936507937,0.0007632616715
3/4/2004,-0.02892561983,-0.02,-0.003937007874,-0.0007626795475
3/5/2004,-0.02978723404,-0.02,-0.01185770751,0.02086248569
3/6/2004,-0.006578947368,-0.01,-0.01,-0.003788161994
3/7/2004,-0.01766004415,-0.01,-0.008080808081,0.004943336752
3/8/2004,0.01123595506,0,-0.002036659878,-0.0006372819923
3/9/2004,-0.02222222222,-0.01,0.004081632653,0.003238261303
3/10/2004,-0.009090909091,-0.02,-0.0243902439,-0.006455617629
3/11/2004,-0.01376146789,-0.02,-0.02916666667,0.006947394727
3/12/2004,-0.004651162791,0.01,0.02145922747,-0.0190603827
3/13/2004,0.01401869159,0.01,0.008403361345,0.0156913346
3/14/2004,0.01382488479,0.01,0.004166666667,0.004194772974
3/15/2004,0,0,0.004149377593,-0.009068899825
3/16/2004,0,0,-0.00826446281,0.006934014218
3/17/2004,0.03181818182,0.02,0.0125,0.01267868241
3/18/2004,0.02202643172,0.02,0.01234567901,0.009819565484
3/19/2004,-0.02155172414,-0.01,-0.00406504065,0.002431019813
